dateTime;country;total_cases;new_cases;total_deaths;new_deaths;total_recovered;active_cases;critical_cases;cases_per_million;deaths_per_million
2020-04-04T21:32:21.053601;Ivory Coast;245;27;1;0;25;219;0;9;4
2020-04-04T21:32:21.053601;Channel Islands;240;8;5;1;13;222;0;1380;29
2020-04-04T21:32:21.053601;Vietnam;240;1;0;0;90;150;3;2;0
2020-04-04T21:32:21.053601;Senegal;219;12;2;1;72;145;1;13;1
2020-04-04T21:32:21.053601;Palestine;217;23;1;0;21;195;0;43;2
2020-04-04T21:32:21.053601;Nigeria;214;4;4;0;25;185;2;1;2
2020-04-04T21:32:21.053601;Malta;213;11;0;0;2;211;3;482;0
2020-04-04T21:32:21.053601;Ghana;205;0;5;0;31;169;2;7;2
2020-04-04T21:32:21.053601;Montenegro;201;27;2;0;1;198;4;320;3
2020-04-04T21:32:21.053601;Mauritius;196;10;7;0;7;182;1;154;6
2020-04-04T21:32:21.053601;Faeroe Islands;181;2;0;0;93;88;2;3704;0
2020-04-04T21:32:21.053601;Sri Lanka;166;7;5;1;27;134;5;8;2
2020-04-04T21:32:21.053601;Georgia;162;7;1;1;36;125;6;41;3
2020-04-04T21:32:21.053601;Venezuela;155;2;7;0;52;96;6;5;2
2020-04-04T21:32:21.053601;DRC;148;0;16;0;3;129;0;2;2
2020-04-04T21:32:21.053601;Niger;144;24;8;3;0;136;0;6;3
2020-04-04T21:32:21.053601;Kyrgyzstan;144;14;1;0;9;134;5;22;2
2020-04-04T21:32:21.053601;Martinique;143;0;3;0;27;113;18;381;8
2020-04-04T21:32:21.053601;Bolivia;139;7;10;1;1;128;3;12;9
2020-04-04T21:32:21.053601;Brunei ;135;1;1;0;66;68;3;309;2
2020-04-04T21:32:21.053601;Guadeloupe;134;4;7;0;24;103;14;335;17
2020-04-04T21:32:21.053601;Mayotte;134;6;2;0;14;118;3;491;7
2020-04-04T21:32:21.053601;Kenya;126;4;4;0;4;118;2;2;7
2020-04-04T21:32:21.053601;Isle of Man;126;12;1;0;0;125;0;1482;12
2020-04-04T21:32:21.053601;Cambodia;114;0;0;0;50;64;1;7;0
2020-04-04T21:32:21.053601;Guinea;111;38;0;0;5;106;0;8;0
2020-04-04T21:32:21.053601;Trinidad and Tobago;103;5;6;0;1;96;0;74;4
2020-04-04T21:32:21.053601;Rwanda;102;13;0;0;0;102;0;8;0
2020-04-04T21:32:21.053601;Gibraltar;98;3;0;0;52;46;0;2909;0
2020-04-04T21:32:21.053601;Paraguay;96;4;3;0;12;81;2;13;4
2020-04-04T21:32:21.053601;Liechtenstein;77;2;1;1;0;76;0;2020;26
2020-04-04T21:32:21.053601;Bangladesh;70;9;8;2;30;32;1;4;5
2020-04-04T21:32:21.053601;Madagascar;70;0;0;0;0;70;6;3;0
2020-04-04T21:32:21.053601;Monaco;66;2;1;0;3;62;2;1682;25
2020-04-04T21:32:21.053601;Aruba;64;2;0;0;1;63;0;599;0
2020-04-04T21:32:21.053601;Guatemala;57;7;2;1;15;40;1;3;1
2020-04-04T21:32:21.053601;French Guiana;57;0;0;0;22;35;1;191;0
2020-04-04T21:32:21.053601;El Salvador;56;10;3;0;2;51;4;9;5
2020-04-04T21:32:21.053601;Jamaica;53;0;3;0;7;43;0;18;1
2020-04-04T21:32:21.053601;Barbados;52;1;0;0;0;52;0;181;0
2020-04-04T21:32:21.053601;Djibouti;50;1;0;0;8;42;0;51;0
2020-04-04T21:32:21.053601;Uganda;48;0;0;0;0;48;0;1;0
2020-04-04T21:32:21.053601;Macao;43;1;0;0;10;33;0;66;0
2020-04-04T21:32:21.053601;Mali;41;2;3;0;1;37;0;2;1
2020-04-04T21:32:21.053601;Togo;41;1;3;0;17;21;0;5;4
2020-04-04T21:32:21.053601;French Polynesia;40;1;0;0;0;40;1;142;0
2020-04-04T21:32:21.053601;Zambia;39;0;1;0;2;36;0;2;5
2020-04-04T21:32:21.053601;Ethiopia;38;3;0;0;4;34;1;3;0
2020-04-04T21:32:21.053601;Cayman Islands;35;6;1;0;1;33;0;533;15
2020-04-04T21:32:21.053601;Bermuda;35;0;0;0;14;21;0;562;0
2020-04-04T21:32:21.053601;Eritrea;29;7;0;0;0;29;0;8;0
2020-04-04T21:32:21.053601;Bahamas;24;0;3;0;0;21;1;61;8
2020-04-04T21:32:21.053601;Saint Martin;24;2;2;1;5;17;6;621;52
2020-04-04T21:32:21.053601;Guyana;23;0;4;0;0;19;0;29;5
2020-04-04T21:32:21.053601;Sint Maarten;23;0;4;0;6;13;0;536;93
2020-04-04T21:32:21.053601;Congo;22;0;2;0;2;18;0;4;4
2020-04-04T21:32:21.053601;Gabon;21;0;1;0;1;19;0;9;4
2020-04-04T21:32:21.053601;Myanmar;21;1;1;0;0;20;0;4;2
2020-04-04T21:32:21.053601;Tanzania;20;0;1;0;3;16;0;3;2
2020-04-04T21:32:21.053601;Haiti;20;2;0;0;1;19;0;2;0
2020-04-04T21:32:21.053601;Maldives;19;0;0;0;13;6;0;35;0
2020-04-04T21:32:21.053601;Guinea-Bissau;18;3;0;0;0;18;0;9;0
2020-04-04T21:32:21.053601;Libya;17;0;1;0;0;16;0;2;1
2020-04-04T21:32:21.053601;New Caledonia;17;0;0;0;1;16;0;60;0
2020-04-04T21:32:21.053601;Syria;16;0;2;0;2;12;0;9;1
2020-04-04T21:32:21.053601;Benin;16;0;0;0;2;14;0;1;0
2020-04-04T21:32:21.053601;Equatorial Guinea;16;0;0;0;1;15;0;11;0
2020-04-04T21:32:21.053601;Antigua and Barbuda;15;0;0;0;0;15;1;153;0
2020-04-04T21:32:21.053601;Dominica;14;0;0;0;0;14;0;194;0
2020-04-04T21:32:21.053601;Mongolia;14;0;0;0;2;12;0;4;0
2020-04-04T21:32:21.053601;Namibia;14;0;0;0;3;11;0;6;0
2020-04-04T21:32:21.053601;Saint Lucia;13;0;0;0;1;12;0;71;0
2020-04-04T21:32:21.053601;Fiji;12;5;0;0;0;12;0;13;0
2020-04-04T21:32:21.053601;Grenada;12;0;0;0;0;12;2;107;0
2020-04-04T21:32:21.053601;Curaçao;11;0;1;0;5;5;0;67;6
2020-04-04T21:32:21.053601;Greenland;11;1;0;0;3;8;0;194;0
2020-04-04T21:32:21.053601;Angola;10;2;2;0;2;6;0;3;6
2020-04-04T21:32:21.053601;Sudan;10;0;2;0;2;6;0;2;5
2020-04-04T21:32:21.053601;Liberia;10;3;1;1;3;6;0;2;2
2020-04-04T21:32:21.053601;Suriname;10;0;1;0;0;9;0;17;2
2020-04-04T21:32:21.053601;Laos;10;0;0;0;0;10;0;1;0
2020-04-04T21:32:21.053601;Mozambique;10;0;0;0;1;9;0;3;0
2020-04-04T21:32:21.053601;Seychelles;10;0;0;0;0;10;0;102;0
2020-04-04T21:32:21.053601;MS Zaandam;9;0;2;0;0;7;0;0;0
2020-04-04T21:32:21.053601;Zimbabwe;9;0;1;0;0;8;0;6;7
2020-04-04T21:32:21.053601;Nepal;9;3;0;0;1;8;0;3;0
2020-04-04T21:32:21.053601;Chad;9;1;0;0;0;9;0;5;0
2020-04-04T21:32:21.053601;Saint Kitts and Nevis;9;0;0;0;0;9;0;169;0
2020-04-04T21:32:21.053601;Eswatini;9;0;0;0;0;9;0;8;0
2020-04-04T21:32:21.053601;CAR;8;0;0;0;0;8;0;2;0
2020-04-04T21:32:21.053601;Cabo Verde;7;1;1;0;0;6;0;13;2
2020-04-04T21:32:21.053601;Vatican City;7;0;0;0;0;7;0;8739;0
2020-04-04T21:32:21.053601;St. Vincent Grenadines;7;0;0;0;1;6;0;63;0
2020-04-04T21:32:21.053601;Somalia;7;0;0;0;1;6;0;4;0
2020-04-04T21:32:21.053601;Mauritania;6;0;1;0;2;3;0;1;2
2020-04-04T21:32:21.053601;Montserrat;6;0;0;0;0;6;0;1202;0
2020-04-04T21:32:21.053601;St. Barth;6;0;0;0;1;5;0;607;0
2020-04-04T21:32:21.053601;Nicaragua;5;0;1;0;0;4;0;8;2
2020-04-04T21:32:21.053601;Bhutan;5;0;0;0;2;3;0;6;0
2020-04-04T21:32:21.053601;Turks and Caicos;5;0;0;0;0;5;0;129;0
2020-04-04T21:32:21.053601;Botswana;4;0;1;0;0;3;0;2;4
2020-04-04T21:32:21.053601;Gambia;4;0;1;0;2;1;0;2;4
2020-04-04T21:32:21.053601;Belize;4;0;0;0;0;4;0;10;0
2020-04-04T21:32:21.053601;Malawi;4;1;0;0;0;4;0;2;0
2020-04-04T21:32:21.053601;Sierra Leone;4;2;0;0;0;4;0;5;0
2020-04-04T21:32:21.053601;Anguilla;3;0;0;0;0;3;0;200;0
2020-04-04T21:32:21.053601;British Virgin Islands;3;0;0;0;0;3;0;99;0
2020-04-04T21:32:21.053601;Burundi;3;0;0;0;0;3;0;3;0
2020-04-04T21:32:21.053601;Caribbean Netherlands;2;0;0;0;0;2;0;76;0
2020-04-04T21:32:21.053601;Falkland Islands;1;0;0;0;0;1;0;287;0
2020-04-04T21:32:21.053601;Papua New Guinea;1;0;0;0;0;1;0;1;0
2020-04-04T21:32:21.053601;Timor-Leste;1;0;0;0;0;1;0;8;0
2020-04-05T11:04:26.914683;USA;311637;280;8454;2;14828;288355;8206;941;26
2020-04-05T11:04:26.914683;Spain;130759;4591;12418;471;38080;80261;6861;2797;266
2020-04-05T11:04:26.914683;Italy;124632;0;15362;0;20996;88274;3994;2061;254
2020-04-05T11:04:26.914683;Germany;96108;16;1446;2;26400;68262;3936;1147;17
2020-04-05T11:04:26.914683;France;89953;0;7560;0;15438;66955;6838;1378;116
2020-04-05T11:04:26.914683;Iran;58226;2483;3603;151;19736;34887;4103;693;43
2020-04-05T11:04:26.914683;UK;41903;0;4313;0;135;37455;1559;617;64
2020-04-05T11:04:26.914683;Turkey;23934;0;501;0;786;22647;1311;284;6
2020-04-05T11:04:26.914683;Switzerland;21100;595;666;0;6415;14019;391;2438;77
2020-04-05T11:04:26.914683;Belgium;19691;1260;1447;164;3751;14493;1261;1699;125
2020-04-05T11:04:26.914683;Netherlands;16627;0;1651;0;250;14726;1360;970;96
2020-04-05T11:04:26.914683;Canada;14018;106;233;2;2603;11182;426;371;6
2020-04-05T11:04:26.914683;Austria;11861;80;204;18;2998;8659;244;1317;23
2020-04-05T11:04:26.914683;Portugal;10524;0;266;0;75;10183;251;1032;26
2020-04-05T11:04:26.914683;Brazil;10360;0;445;0;127;9788;296;49;2
2020-04-05T11:04:26.914683;S. Korea;10237;81;183;6;6463;3591;55;200;4
2020-04-05T11:04:26.914683;Israel;8018;167;46;2;477;7495;127;926;5
2020-04-05T11:04:26.914683;Sweden;6443;0;373;0;205;5865;520;638;37
2020-04-05T11:04:26.914683;Australia;5687;137;34;4;2315;3338;85;223;1
2020-04-05T11:04:26.914683;Norway;5645;95;62;0;32;5551;98;1041;11
2020-04-05T11:04:26.914683;Russia;5389;658;45;2;355;4989;8;37;3
2020-04-05T11:04:26.914683;Ireland;4604;0;137;0;25;4442;148;932;28
2020-04-05T11:04:26.914683;Czechia;4475;3;62;3;78;4335;86;418;6
2020-04-05T11:04:26.914683;Chile;4161;0;27;0;528;3606;38;218;1
2020-04-05T11:04:26.914683;Denmark;4077;0;161;0;1283;2633;142;704;28
2020-04-05T11:04:26.914683;Romania;3864;251;148;2;374;3342;141;201;8
2020-04-05T11:04:26.914683;Poland;3834;207;84;5;134;3616;50;101;2
2020-04-05T11:04:26.914683;Malaysia;3662;179;61;4;1005;2596;99;113;2
2020-04-05T11:04:26.914683;India;3588;0;99;0;229;3260;0;3;7
2020-04-05T11:04:26.914683;Ecuador;3465;0;172;0;100;3193;100;196;10
2020-04-05T11:04:26.914683;Philippines;3246;152;152;8;64;3030;1;30;1
2020-04-05T11:04:26.914683;Japan;3139;0;77;0;514;2548;64;25;6
2020-04-05T11:04:26.914683;Pakistan;2880;62;45;4;170;2665;18;13;2
2020-04-05T11:04:26.914683;Luxembourg;2729;0;31;0;500;2198;35;4360;50
2020-04-05T11:04:26.914683;Saudi Arabia;2370;191;29;0;420;1921;41;68;8
2020-04-05T11:04:26.914683;Indonesia;2273;181;198;7;164;1911;0;8;7
2020-04-05T11:04:26.914683;Thailand;2169;102;23;3;674;1472;23;31;3
2020-04-05T11:04:26.914683;Finland;1927;45;25;0;300;1602;73;348;5
2020-04-05T11:04:26.914683;Mexico;1890;202;79;19;633;1178;1;15;6
2020-04-05T11:04:26.914683;Panama;1801;0;46;0;13;1742;75;417;11
2020-04-05T11:04:26.914683;Peru;1746;0;73;0;914;759;88;53;2
2020-04-05T11:04:26.914683;Greece;1673;0;68;0;78;1527;92;161;7
2020-04-05T11:04:26.914683;Serbia;1624;0;44;0;54;1526;89;186;5
2020-04-05T11:04:26.914683;South Africa;1585;0;9;0;95;1481;7;27;2
2020-04-05T11:04:26.914683;Dominican Republic;1578;0;77;0;17;1484;147;145;7
2020-04-05T11:04:26.914683;UAE;1505;0;10;0;125;1370;2;152;1
2020-04-05T11:04:26.914683;Argentina;1451;0;43;0;279;1129;86;32;10
2020-04-05T11:04:26.914683;Iceland;1417;0;4;0;396;1017;12;4152;12
2020-04-05T11:04:26.914683;Colombia;1406;0;32;0;85;1289;50;28;6
2020-04-05T11:04:26.914683;Qatar;1325;0;3;0;109;1213;37;460;1
2020-04-05T11:04:26.914683;Algeria;1251;0;130;0;90;1031;0;29;3
2020-04-05T11:04:26.914683;Ukraine;1251;26;32;0;25;1194;16;29;7
2020-04-05T11:04:26.914683;Singapore;1189;0;6;0;297;886;24;203;1
2020-04-05T11:04:26.914683;Croatia;1126;0;12;0;119;995;39;274;3
2020-04-05T11:04:26.914683;Estonia;1097;58;15;2;62;1020;17;827;11
2020-04-05T11:04:26.914683;Egypt;1070;0;71;0;241;758;0;10;7
2020-04-05T11:04:26.914683;New Zealand;1039;89;1;0;156;882;3;215;2
2020-04-05T11:04:26.914683;Slovenia;997;20;28;6;79;890;31;480;13
2020-04-05T11:04:26.914683;Morocco;960;41;66;7;69;825;1;26;2
2020-04-05T11:04:26.914683;Hong Kong;890;28;4;0;206;680;8;119;5
2020-04-05T11:04:26.914683;Iraq;878;0;56;0;259;563;0;22;1
2020-04-05T11:04:26.914683;Armenia;822;52;7;0;57;758;30;277;2
2020-04-05T11:04:26.914683;Lithuania;811;40;11;0;7;793;11;298;4
2020-04-05T11:04:26.914683;Moldova;752;0;14;2;30;708;80;186;3
2020-04-05T11:04:26.914683;Hungary;733;55;34;2;66;633;17;76;4
2020-04-05T11:04:26.914683;Diamond Princess;712;0;11;0;619;82;10;0;0
2020-04-05T11:04:26.914683;Bahrain;688;0;4;0;423;261;3;404;2
2020-04-05T11:04:26.914683;Bosnia and Herzegovina;634;10;21;0;30;583;4;193;6
2020-04-05T11:04:26.914683;Kazakhstan;569;38;6;1;36;527;6;30;3
2020-04-05T11:04:26.914683;Kuwait;556;77;1;0;99;456;17;130;2
2020-04-05T11:04:26.914683;Cameroon;555;0;9;0;17;529;0;21;3
2020-04-05T11:04:26.914683;Tunisia;553;0;18;0;5;530;26;47;2
2020-04-05T11:04:26.914683;Latvia;533;24;1;0;1;531;4;283;5
2020-04-05T11:04:26.914683;Lebanon;527;7;18;1;54;455;26;77;3
2020-04-05T11:04:26.914683;Bulgaria;522;19;18;1;37;467;26;75;3
2020-04-05T11:04:26.914683;Azerbaijan;521;0;5;0;32;484;17;51;5
2020-04-05T11:04:26.914683;Slovakia;485;14;1;0;10;474;3;89;2
2020-04-05T11:04:26.914683;North Macedonia;483;0;17;0;20;446;11;232;8
2020-04-05T11:04:26.914683;Andorra;466;0;17;0;21;428;12;6031;220
2020-04-05T11:04:26.914683;Belarus;440;0;5;0;53;382;11;47;5
2020-04-05T11:04:26.914683;Costa Rica;435;0;2;0;13;420;13;85;4
2020-04-05T11:04:26.914683;Cyprus;426;0;9;0;33;384;11;353;7
2020-04-05T11:04:26.914683;Uruguay;400;0;5;0;93;302;13;115;1
2020-04-05T11:04:26.914683;Taiwan;363;8;5;0;54;304;0;15;2
2020-04-05T11:04:26.914683;Albania;361;28;20;0;104;237;7;125;7
2020-04-05T11:04:26.914683;Afghanistan;337;28;7;0;15;315;0;9;2
2020-04-05T11:04:26.914683;Réunion;334;0;0;0;40;294;4;373;0
2020-04-05T11:04:26.914683;Jordan;323;0;5;0;74;244;5;32;5
2020-04-05T11:04:26.914683;Burkina Faso;318;0;16;0;66;236;0;15;8
2020-04-05T11:04:26.914683;Oman;298;21;2;0;61;235;3;58;4
2020-04-05T11:04:26.914683;Uzbekistan;298;32;2;0;25;271;8;9;6
2020-04-05T11:04:26.914683;Cuba;288;0;6;0;15;267;11;25;5
2020-04-05T11:04:26.914683;Honduras;268;4;22;7;6;240;10;27;2
2020-04-05T11:04:26.914683;Channel Islands;262;0;5;0;13;244;0;1507;29
2020-04-05T11:04:26.914683;San Marino;259;0;32;0;27;200;14;7633;943
2020-04-05T11:04:26.914683;Ivory Coast;245;0;1;0;25;219;0;9;4
2020-04-05T11:04:26.914683;Vietnam;240;0;0;0;90;150;3;2;0
2020-04-05T11:04:26.914683;Mauritius;227;31;7;0;7;213;1;178;6
2020-04-05T11:04:26.914683;Palestine;226;9;1;0;23;202;0;44;2
2020-04-05T11:04:26.914683;Nigeria;224;10;5;1;27;192;2;1;2
2020-04-05T11:04:26.914683;Senegal;219;0;2;0;72;145;1;13;1
2020-04-05T11:04:26.914683;Ghana;214;9;5;0;31;178;2;7;2
2020-04-05T11:04:26.914683;Malta;213;0;0;0;2;211;3;482;0
2020-04-05T11:04:26.914683;Montenegro;203;2;2;0;1;200;4;323;3
2020-04-05T11:04:26.914683;Faeroe Islands;181;0;0;0;99;82;1;3704;0
2020-04-05T11:04:26.914683;Georgia;170;8;2;1;36;132;6;43;5
2020-04-05T11:04:26.914683;Sri Lanka;167;1;5;0;29;133;5;8;2
2020-04-05T11:04:26.914683;Bolivia;157;18;10;0;2;145;3;13;9
2020-04-05T11:04:26.914683;Venezuela;155;0;7;0;52;96;6;5;2
2020-04-05T11:04:26.914683;DRC;154;0;18;0;3;133;0;2;2
2020-04-05T11:04:26.914683;Kyrgyzstan;147;3;1;0;9;137;5;23;2
2020-04-05T11:04:26.914683;Martinique;145;0;3;0;27;115;22;386;8
2020-04-05T11:04:26.914683;Niger;144;0;8;0;0;136;0;6;3
2020-04-05T11:04:26.914683;Brunei ;135;0;1;0;73;61;3;309;2
2020-04-05T11:04:26.914683;Guadeloupe;134;0;7;0;24;103;14;335;17
2020-04-05T11:04:26.914683;Mayotte;134;0;2;0;14;118;3;491;7
2020-04-05T11:04:26.914683;Isle of Man;127;1;1;0;0;126;0;1494;12
2020-04-05T11:04:26.914683;Kenya;126;0;4;0;4;118;2;2;7
2020-04-05T11:04:26.914683;Cambodia;114;0;0;0;50;64;1;7;0
2020-04-05T11:04:26.914683;Guinea;111;0;0;0;5;106;0;8;0
2020-04-05T11:04:26.914683;Paraguay;104;8;3;0;12;89;2;15;4
2020-04-05T11:04:26.914683;Trinidad and Tobago;103;0;6;0;1;96;0;74;4
2020-04-05T11:04:26.914683;Rwanda;102;0;0;0;0;102;0;8;0
2020-04-05T11:04:26.914683;Gibraltar;98;0;0;0;52;46;0;2909;0
2020-04-05T11:04:26.914683;Bangladesh;88;18;9;1;30;49;1;5;5
2020-04-05T11:04:26.914683;Liechtenstein;77;0;1;0;0;76;0;2020;26
2020-04-05T11:04:26.914683;Madagascar;70;0;0;0;0;70;6;3;0
2020-04-05T11:04:26.914683;Monaco;66;0;1;0;3;62;2;1682;25
2020-04-05T11:04:26.914683;Aruba;64;0;0;0;1;63;0;599;0
2020-04-05T11:04:26.914683;El Salvador;62;6;3;0;2;57;4;10;5
2020-04-05T11:04:26.914683;Guatemala;61;0;2;0;15;44;1;3;1
2020-04-05T11:04:26.914683;French Guiana;61;0;0;0;22;39;1;204;0
2020-04-05T11:04:26.914683;Jamaica;55;2;3;0;7;45;0;19;1
2020-04-05T11:04:26.914683;Barbados;52;0;0;0;0;52;0;181;0
2020-04-05T11:04:26.914683;Djibouti;50;0;0;0;8;42;0;51;0
2020-04-05T11:04:26.914683;Uganda;48;0;0;0;0;48;0;1;0
2020-04-05T11:04:26.914683;Congo;45;23;5;3;2;38;0;8;9
2020-04-05T11:04:26.914683;Macao;44;0;0;0;10;34;0;68;0
2020-04-05T11:04:26.914683;Ethiopia;43;5;0;0;4;39;1;4;0
2020-04-05T11:04:26.914683;Mali;41;0;3;0;1;37;0;2;1
2020-04-05T11:04:26.914683;Togo;41;0;3;0;17;21;0;5;4
2020-04-05T11:04:26.914683;French Polynesia;40;0;0;0;0;40;1;142;0
2020-04-05T11:04:26.914683;Zambia;39;0;1;0;2;36;0;2;5
2020-04-05T11:04:26.914683;Bermuda;37;0;0;0;14;23;0;594;0
2020-04-05T11:04:26.914683;Cayman Islands;35;0;1;0;1;33;0;533;15
2020-04-05T11:04:26.914683;Saint Martin;29;5;2;0;7;20;6;750;52
2020-04-05T11:04:26.914683;Eritrea;29;0;0;0;0;29;0;8;0
2020-04-05T11:04:26.914683;Bahamas;28;0;4;0;0;24;1;71;10
2020-04-05T11:04:26.914683;Sint Maarten;25;2;4;0;6;15;0;583;93
2020-04-05T11:04:26.914683;Guyana;24;1;4;0;0;20;0;31;5
2020-04-05T11:04:26.914683;Gabon;21;0;1;0;1;19;0;9;4
2020-04-05T11:04:26.914683;Myanmar;21;0;1;0;0;20;0;4;2
2020-04-05T11:04:26.914683;Haiti;21;1;0;0;1;20;0;2;0
2020-04-05T11:04:26.914683;Tanzania;20;0;1;0;3;16;0;3;2
2020-04-05T11:04:26.914683;Syria;19;3;2;0;2;15;0;1;1
2020-04-05T11:04:26.914683;Maldives;19;0;0;0;13;6;0;35;0
2020-04-05T11:04:26.914683;Libya;18;0;1;0;0;17;0;3;1
2020-04-05T11:04:26.914683;Guinea-Bissau;18;0;0;0;0;18;0;9;0
2020-04-05T11:04:26.914683;New Caledonia;17;0;0;0;1;16;0;60;0
2020-04-05T11:04:26.914683;Benin;16;0;0;0;2;14;0;1;0
2020-04-05T11:04:26.914683;Equatorial Guinea;16;0;0;0;1;15;0;11;0
2020-04-05T11:04:26.914683;Namibia;16;2;0;0;3;13;0;6;0
2020-04-05T11:04:26.914683;Antigua and Barbuda;15;0;0;0;0;15;1;153;0
2020-04-05T11:04:26.914683;Dominica;14;0;0;0;0;14;0;194;0
2020-04-05T11:04:26.914683;Mongolia;14;0;0;0;2;12;0;4;0
2020-04-05T11:04:26.914683;Saint Lucia;14;0;0;0;1;13;0;76;0
2020-04-05T11:04:26.914683;Fiji;12;0;0;0;0;12;0;13;0
2020-04-05T11:04:26.914683;Grenada;12;0;0;0;0;12;2;107;0
2020-04-05T11:04:26.914683;Curaçao;11;0;1;0;5;5;0;67;6
2020-04-05T11:04:26.914683;Greenland;11;0;0;0;3;8;0;194;0
2020-04-05T11:04:26.914683;Laos;11;1;0;0;0;11;0;2;0
2020-04-05T11:04:26.914683;Angola;10;0;2;0;2;6;0;3;6
2020-04-05T11:04:26.914683;Sudan;10;0;2;0;2;6;0;2;5
2020-04-05T11:04:26.914683;Liberia;10;0;1;0;3;6;0;2;2
2020-04-05T11:04:26.914683;Suriname;10;0;1;0;0;9;0;17;2
2020-04-05T11:04:26.914683;Mozambique;10;0;0;0;1;9;0;3;0
2020-04-05T11:04:26.914683;Seychelles;10;0;0;0;0;10;0;102;0
2020-04-05T11:04:26.914683;MS Zaandam;9;0;2;0;0;7;0;0;0
2020-04-05T11:04:26.914683;Zimbabwe;9;0;1;0;0;8;0;6;7
2020-04-05T11:04:26.914683;Nepal;9;0;0;0;1;8;0;3;0
2020-04-05T11:04:26.914683;Chad;9;0;0;0;0;9;0;5;0
2020-04-05T11:04:26.914683;Saint Kitts and Nevis;9;0;0;0;0;9;0;169;0
2020-04-05T11:04:26.914683;Eswatini;9;0;0;0;0;9;0;8;0
2020-04-05T11:04:26.914683;CAR;8;0;0;0;0;8;0;2;0
2020-04-05T11:04:26.914683;Cabo Verde;7;0;1;0;0;6;0;13;2
2020-04-05T11:04:26.914683;Vatican City;7;0;0;0;0;7;0;8739;0
2020-04-05T11:04:26.914683;St. Vincent Grenadines;7;0;0;0;1;6;0;63;0
2020-04-05T11:04:26.914683;Somalia;7;0;0;0;1;6;0;4;0
2020-04-05T11:04:26.914683;Mauritania;6;0;1;0;2;3;0;1;2
2020-04-05T11:04:26.914683;Montserrat;6;0;0;0;0;6;0;1202;0
2020-04-05T11:04:26.914683;St. Barth;6;0;0;0;1;5;0;607;0
2020-04-05T11:04:26.914683;Sierra Leone;6;2;0;0;0;6;0;8;0
2020-04-05T11:04:26.914683;Nicaragua;5;0;1;0;0;4;0;8;2
2020-04-05T11:04:26.914683;Bhutan;5;0;0;0;2;3;0;6;0
2020-04-05T11:04:26.914683;Turks and Caicos;5;0;0;0;0;5;0;129;0
2020-04-05T11:04:26.914683;Botswana;4;0;1;0;0;3;0;2;4
2020-04-05T11:04:26.914683;Gambia;4;0;1;0;2;1;0;2;4
2020-04-05T11:04:26.914683;Belize;4;0;0;0;0;4;0;10;0
2020-04-05T11:04:26.914683;Malawi;4;0;0;0;0;4;0;2;0
2020-04-05T11:04:26.914683;Western Sahara;4;0;0;0;0;4;0;7;0
2020-04-05T11:04:26.914683;Anguilla;3;0;0;0;0;3;0;200;0
2020-04-05T11:04:26.914683;British Virgin Islands;3;0;0;0;0;3;0;99;0
2020-04-05T11:04:26.914683;Burundi;3;0;0;0;0;3;0;3;0
2020-04-05T11:04:26.914683;Caribbean Netherlands;2;0;0;0;0;2;0;76;0
2020-04-05T11:04:26.914683;Falkland Islands;1;0;0;0;0;1;0;287;0
2020-04-05T11:04:26.914683;Papua New Guinea;1;0;0;0;0;1;0;1;0
2020-04-05T11:04:26.914683;South Sudan;1;1;0;0;0;1;0;9;0
2020-04-05T11:04:26.914683;Timor-Leste;1;0;0;0;0;1;0;8;0
2020-04-05T21:32:33.468730;USA;333173;21816;9536;1084;17177;306460;8623;1007;29
2020-04-05T21:32:33.468730;Spain;130854;4686;12518;571;38080;80256;6861;2799;268
2020-04-05T21:32:33.468730;Italy;128948;4316;15887;525;21815;91246;3977;2133;263
2020-04-05T21:32:33.468730;Germany;100024;3932;1576;132;28700;69748;3936;1194;19
2020-04-05T21:32:33.468730;France;92839;2886;8078;518;16183;68578;6838;1422;124
2020-04-05T21:32:33.468730;Iran;58226;2483;3603;151;19736;34887;4103;693;43
2020-04-05T21:32:33.468730;UK;47806;5903;4934;621;135;42737;1559;704;73
2020-04-05T21:32:33.468730;Turkey;27069;3135;574;73;1042;25453;1381;321;7
2020-04-05T21:32:33.468730;Switzerland;21100;595;715;49;6415;13970;391;2438;83
2020-04-05T21:32:33.468730;Belgium;19691;1260;1447;164;3751;14493;1261;1699;125
2020-04-05T21:32:33.468730;Netherlands;17851;1224;1766;115;250;15835;1385;1042;103
2020-04-05T21:32:33.468730;Canada;15425;1513;277;46;2847;12301;426;409;7
2020-04-05T21:32:33.468730;Austria;12051;270;204;18;2998;8849;244;1338;23
2020-04-05T21:32:33.468730;Portugal;11278;754;295;29;75;10908;267;1106;29
2020-04-05T21:32:33.468730;Brazil;11130;770;486;41;127;10517;296;52;2
2020-04-05T21:32:33.468730;S. Korea;10237;81;183;6;6463;3591;55;200;4
2020-04-05T21:32:33.468730;Israel;8430;579;49;5;477;7904;139;974;6
2020-04-05T21:32:33.468730;Sweden;6830;387;401;28;205;6224;541;676;40
2020-04-05T21:32:33.468730;Norway;5687;137;71;9;32;5584;89;1049;13
2020-04-05T21:32:33.468730;Australia;5687;137;35;5;2315;3337;91;223;1
2020-04-05T21:32:33.468730;Russia;5389;658;45;2;355;4989;8;37;3
2020-04-05T21:32:33.468730;Ireland;4994;390;158;21;25;4811;165;1011;32
